"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1858480189996749094","Mon Nov 18 11:59:40 +0000 2024","0","infokan cuaca leh aku meh bali ng makot seko jogja. tengs ","1858480189996749094","","","in","Kirim disini 👉","0","4","0","https://x.com/magelang_fess/status/1858480189996749094","1216751588032708609","magelang_fess"
"1858462628718203161","Mon Nov 18 10:49:53 +0000 2024","0","hari ini kek lemes bgt didukung cuaca jogja seharian hujan jd lah bermalas2an di kamar doang","1858462628718203161","","","in","","0","0","0","https://x.com/whatdefra/status/1858462628718203161","391820156","whatdefra"
"1858459142085865634","Mon Nov 18 10:36:02 +0000 2024","0","bjir lah ak benci bgt cuaca jogja","1858459142085865634","","","in","","0","0","0","https://x.com/firdhahlah/status/1858459142085865634","1207260907320930304","firdhahlah"
"1858458162296176734","Mon Nov 18 10:32:09 +0000 2024","1","Info cuaca Jogja dong bolo","1858458162296176734","","","in","Tutorial Kirim Menfess","0","0","0","https://x.com/jatengmnfs/status/1858458162296176734","808914931110334464","jatengmnfs"
"1858445407975768481","Mon Nov 18 10:05:33 +0000 2024","0","@itsnsunflowers Meriang sebab cuaca berubah-ubah jadi pengaruh Semoga lekas sembuh ..","1858451468925432190","","itsnsunflowers","in","","0","0","0","https://x.com/PijatRealJogja/status/1858451468925432190","1277856339226619904","PijatRealJogja"
"1858441523551219877","Mon Nov 18 09:26:02 +0000 2024","2","Area Jogja terang Magelang Udan Badai. Cen cuaca gak seneng kui ro banner e luthfi pengen digawe kebur","1858441523551219877","","","in","","0","2","0","https://x.com/Haehaaee/status/1858441523551219877","1166705919490588673","Haehaaee"
"1858436303173607771","Mon Nov 18 09:05:17 +0000 2024","27","Jogja kota sedang hujan enaknya ngewe cok cuaca gini tuh. Abis ngewe cuddle sampe bobo. Bangun malem langsung abis itu cari makan malam. Bah enak anjg.","1858436303173607771","","","in","Yogyakak","1","9","3","https://x.com/Melovemeself_/status/1858436303173607771","1693000210719674368","Melovemeself_"
"1858435079694909916","Mon Nov 18 09:00:25 +0000 2024","8","Joh info cuaca area jogja sore ini","1858435079694909916","","","in","SEND MENFESS LEWAT XFESS","0","28","0","https://x.com/jogjamfs/status/1858435079694909916","1106468786016649217","jogjamfs"
"1858423901539401955","Mon Nov 18 08:16:00 +0000 2024","0","cuaca jogja gajelas anjir masa ugm hujan deras di rumahku panas??","1858423901539401955","","","in","certified yapper","0","0","0","https://x.com/disester/status/1858423901539401955","1224506937577881600","disester"
"1858416118177620122","Mon Nov 18 07:45:04 +0000 2024","0","Senin 18 November 2024 Kunjungan Mahasiswa Polbangtan Yogyakarta sebanyak 34 orang untuk belajar alat ukur parameter cuaca/iklim. #kunjungan #BMKG #tamanalatklimatologi #Polbangtan#polbangtan_yogyakarta https://t.co/qmSg8qa1ZT","1858416118177620122","https://pbs.twimg.com/ext_tw_video_thumb/1858416091074084864/pu/img/R8Z7Wnw7WAuh6bmD.jpg","","in","Daerah Istimewa Yogyakarta","0","0","0","https://x.com/staklim_jogja/status/1858416118177620122","1749990551758475265","staklim_jogja"
"1858415990733955238","Mon Nov 18 07:44:34 +0000 2024","0","Prakiraan Cuaca Jateng dan Jatim Hari Ini: Hujan dan Petir Siang Hingga Malam #PrakiraanCuaca #PrakiraanCuacaJateng #PrakiraanCuacaJatim https://t.co/UGPen31aiB","1858415990733955238","","","in","Yogyakarta","0","0","0","https://x.com/republikajogja/status/1858415990733955238","1177104115148578816","republikajogja"
"1858391011401281814","Mon Nov 18 06:05:19 +0000 2024","0","Waspadai Potensi Cuaca Ekstrem di Jateng 18-20 November Terutama di Wilayah Berikut Ini #CuacaEkstrem #CuacaEkstremJateng https://t.co/mQoL63Yg1R","1858391011401281814","","","in","Yogyakarta","0","0","0","https://x.com/republikajogja/status/1858391011401281814","1177104115148578816","republikajogja"
"1858283401155154186","Sun Nov 17 23:49:45 +0000 2024","0","@Arka_1111 Pagiiiii berasa sampe sini ademnya cuaca Jogja ","1858296499245060560","","Arka_1111","in","","0","0","0","https://x.com/pickapikme/status/1858296499245060560","1220606743413018624","pickapikme"
"1858187070059257981","Sun Nov 17 18:21:18 +0000 2024","0","@Macchiatocrml Lu pikir lu doang yg sakit???? Badan gw jg lgi gk enak bjirrr. Cuaca jogja lagi gaje","1858213840414294213","","Macchiatocrml","in","Kik","0","1","0","https://x.com/Ekseruu/status/1858213840414294213","1683453295598379008","Ekseruu"
"1858079835404505090","Sun Nov 17 09:28:48 +0000 2024","0","BRRRR dingin inilah cuaca jogja yg aku sukai","1858079835404505090","","","in","sv ugm '24","1","1","0","https://x.com/tatraces/status/1858079835404505090","1537784427199475712","tatraces"
"1858033601235005936","Sun Nov 17 06:43:18 +0000 2024","0","@overdosisburjo anj bgt emng cuaca jogja","1858038185340920091","","overdosisburjo","in","fairy tale","0","0","0","https://x.com/_txtfromtania_/status/1858038185340920091","1549399206556798982","_txtfromtania_"
"1858028521295122797","Sun Nov 17 06:04:54 +0000 2024","0","Ndes yang sudah pernah berkelana di jogja kira kira tempat mana aja yang perlu dikunjungi ketika liburan dijogja? Dan untuk cuaca di jogja akhir akhir ini bagaimana? Thx ndes","1858028521295122797","","","in","Tutorial Kirim Menfess","0","5","0","https://x.com/SmgMenfess/status/1858028521295122797","966083473","SmgMenfess"
"1858016887017452026","Sun Nov 17 05:18:40 +0000 2024","0","info cuaca jogja?","1858016887017452026","","","in","Fakultas Ilmu Budaya, UGM","0","1","0","https://x.com/panjinu_/status/1858016887017452026","1608196013298421760","panjinu_"
"1857808396998816090","Sat Nov 16 15:30:12 +0000 2024","0","cuaca jogja malam ini cukup bersahabat https://t.co/SKVrpi3uBC","1857808396998816090","https://pbs.twimg.com/media/GchC4dgaMAMoPli.jpg","","in","Indonesia","0","0","0","https://x.com/ariesboy_324/status/1857808396998816090","1809976573787021312","ariesboy_324"
"1857732698804228147","Sat Nov 16 10:29:25 +0000 2024","6","mendengarkan @_thekick sambil berdiri di ramainya krl jogja solo dengan cuaca yg mendung mendung syahdu bruh","1857732698804228147","","","in","sleman ale","0","0","4","https://x.com/clingyassfck/status/1857732698804228147","1446659742915387394","clingyassfck"
"1857725686544478224","Sat Nov 16 10:01:33 +0000 2024","0","Dua hari wisata di jogja alhamdulillah pas cuaca panas jd semua bisa terlaksana dgn baik. Termasuk trip vw borobudur yg aku udh booking juga bs terlaksana. Pdhl udh aku disclaimer ke ownernya klo mendung bakal tak cancel Hari ini jebule jogja hujan angin ya","1857725686544478224","","","in","jagad maya","0","0","0","https://x.com/imam_bepe/status/1857725686544478224","87945839","imam_bepe"
"1857715866126746016","Sat Nov 16 09:22:31 +0000 2024","0","Malam minggu cuaca syahdu pantauan dari gondosuli 27A daerah kamu bagaimana? Cerita sini ke Revino sambil rikues lagu tahun 90an. WhatsApp: https://t.co/Yvkcg6ceaK Streaming : https://t.co/NgzSKc0E29 #SoreSoreWeekend https://t.co/MhNYu6R1kP","1857715866126746016","https://pbs.twimg.com/media/GcfuvBzaMAENZw8.jpg","","in","Jl. Gondosuli no. 27A Yogya","0","0","0","https://x.com/iradiojogja/status/1857715866126746016","71727134","iradiojogja"
"1857696300650869048","Sat Nov 16 08:04:47 +0000 2024","0","info cuaca Jogja hujan deres sekali @pakRW__ lebih baik ngiyup dulu. ini Arah Pakuwon https://t.co/pREAQP84Ga","1857696300650869048","https://pbs.twimg.com/media/Gcfc7m6aMAE3GFY.jpg","","in","Purworejo , Jawa Tengah","0","0","0","https://x.com/aprisulistiyant/status/1857696300650869048","2584073418","aprisulistiyant"
"1857672352252981735","Sat Nov 16 06:29:37 +0000 2024","0","cuaca terkini jogja bagian sleman : udan lek","1857672352252981735","","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/fxlsnanda/status/1857672352252981735","1616405289867313152","fxlsnanda"
"1857667400810082651","Sat Nov 16 06:09:56 +0000 2024","0","knosih cuaca jogja semoody itu tadi aku masih kepanasan buanget kipas kipas skrg tbtb badai","1857667400810082651","","","in","Indonesia","0","0","0","https://x.com/zez0oy/status/1857667400810082651","1840930314140672000","zez0oy"
"1857435846548541897","Fri Nov 15 15:08:49 +0000 2024","1","@ristybigwin Jogja dr Senin sampai siang td panas cuaca gerah tidur gag pke kaos bangun2 udah idung meler buntet meler buntet..","1857440624892592585","","ristybigwin","in","","0","1","0","https://x.com/ArnetzSkrn69/status/1857440624892592585","1841479798608334848","ArnetzSkrn69"
"1857318406112129036","Fri Nov 15 07:03:09 +0000 2024","9","Info cuaca jogja moots ‍↕️","1857318406112129036","","","in","Plat AA","0","11","0","https://x.com/ceritanyadigo/status/1857318406112129036","1297695750315315200","ceritanyadigo"
"1857222283678691596","Fri Nov 15 00:41:12 +0000 2024","0","cuaca Jogja yang ga menentu nyiksa banget cuu","1857222283678691596","","","in","ugm🐘","0","0","0","https://x.com/elinysia/status/1857222283678691596","1510337393731141633","elinysia"
"1856836243675566105","Thu Nov 14 17:09:55 +0000 2024","0","@Pai_C1 Tapi keren lho cuaca dingin malah santuy sendal biasa baju biasa...hebat ga hippo","1857108712076525800","","Pai_C1","in","Yogyakarta, Indonesia","0","0","0","https://x.com/oisyiitha/status/1857108712076525800","1830111763507134464","oisyiitha"
"1857013257501868286","Thu Nov 14 15:58:43 +0000 2024","1","@zakiberkata kenapa ini mas zak 2 hari jogja tanpa hujan dan cuaca cenderung panas seperti menguap?","1857090797801250983","","zakiberkata","in","Kalasan, Indonesia","0","0","0","https://x.com/baayu_aji/status/1857090797801250983","1146030389363802112","baayu_aji"
"1856967826432770333","Thu Nov 14 07:50:05 +0000 2024","0","Info cuaca jogja kota sore ini dong","1856967826432770333","","","in","Planet Earth","0","0","0","https://x.com/solasidoooooo/status/1856967826432770333","1320099026","solasidoooooo"
"1856964343654748394","Thu Nov 14 07:36:14 +0000 2024","1","Kek 5 menit yang lalu itu panas terik membakar terus tibatiba sekarang ujan Serandom itu cuaca di jogja","1856964343654748394","","","in","AB - N","0","1","0","https://x.com/manusia185cm/status/1856964343654748394","1852675867866198016","manusia185cm"
"1856942864649130048","Thu Nov 14 06:10:53 +0000 2024","0","cuaca jogja lebih labil drpd mood cewe pms","1856942864649130048","","","in","","0","1","1","https://x.com/vanillaaberry/status/1856942864649130048","1173035135865737218","vanillaaberry"
"1856652422229483654","Wed Nov 13 10:59:15 +0000 2024","6","@Aralie_JKT48 Sore teman hari ini aku g ngapa-ngapain. Cuaca di Jogja sama mendung dan tidak hujan. Sangat mendukung sekali untuk tidur sebenarnya aku ingin tidur tapi tidak bisa Kamu ada kegiatan apa aja setelah ini? Jgn lupa makan n minum air putih y semangat menjalani sisa hari ini","1856653043934380412","","Aralie_JKT48","in","Yogyakarta, Indonesia","0","0","1","https://x.com/NaresPradipta/status/1856653043934380412","1215824706265182208","NaresPradipta"
"1856651506222596429","Wed Nov 13 10:53:08 +0000 2024","0","Cuaca Jogja bikin sange banget","1856651506222596429","","","in","","0","0","0","https://x.com/TemanTidur19/status/1856651506222596429","1485478816772669448","TemanTidur19"
"1856591198435324290","Wed Nov 13 06:53:30 +0000 2024","6","Swegerr pas sama cuaca #bojogja #jogja https://t.co/6QZzRZ1j0E","1856591198435324290","https://pbs.twimg.com/media/GcPv2gqasAEYNHT.jpg","","in","","0","0","5","https://x.com/mssLiaaa/status/1856591198435324290","1853393184778514432","mssLiaaa"
"1856583952796115157","Wed Nov 13 06:24:42 +0000 2024","0","Masuk Musim Penghujan Warga DIY Diminta Waspadai Cuaca Ekstrem https://t.co/DHkEee5TR7","1856583952796115157","","","in","Yogyakarta","0","0","0","https://x.com/TuguJogja_id/status/1856583952796115157","541613750","TuguJogja_id"
"1855574209923338390","Sun Nov 10 11:58:24 +0000 2024","0","@oktafiafadillah ingfo cuaca di jogja dong okta","1855580766769397806","","pacarjaypark","in","jkt","0","1","0","https://x.com/Mercsedesbm/status/1855580766769397806","1781163291794108416","Mercsedesbm"
"1855556483880276225","Sun Nov 10 10:21:54 +0000 2024","9","enak banget cuaca jogja sore ini ga hujan dan ga panas️ https://t.co/7stotYgjP3","1855556483880276225","https://pbs.twimg.com/media/GcBCwoYbkAA3ZGd.jpg","","in","","0","2","0","https://x.com/bruninocoklat/status/1855556483880276225","1710062765031759872","bruninocoklat"
"1855536394527215657","Sun Nov 10 09:09:55 +0000 2024","0","Ini ga salty tapi beneran my pray from my heart mungkin emang jas hujan yang udah 3 tahun ku pake itu bukan rezeki ku aku tau gimana struggle nya tanpa jas hujan di cuaca jogja yang karep e dewe ini wkwkw","1855538368559386745","","Ara_Citraa","in","","0","1","0","https://x.com/Ara_Citraa/status/1855538368559386745","368797959","Ara_Citraa"
"1855476257422741844","Sun Nov 10 05:03:07 +0000 2024","1","leh info cuaca dong dari jogja mau ke magelang kota niii thankzz","1855476257422741844","","","in","Kirim disini 👉","0","7","0","https://x.com/magelang_fess/status/1855476257422741844","1216751588032708609","magelang_fess"
"1855463978098659726","Sun Nov 10 04:14:29 +0000 2024","1"," maaf juga baru ngasih kabar pokoknya sehat sehat ya semuanya cuaca disini lagi hujan terus jangan lupa selalu bawa jas hujannya jangan minum es jaga kesehatan ya ⭐️ insert [Sesuatu di Jogja by Adhitia Sofyan] ️ https://t.co/plrVTBpJF7","1855464018192015465","https://pbs.twimg.com/media/Gb_usPxaMAAed6z.jpg","fairygukvi","in","fairyggukv 's another world ","0","0","0","https://x.com/fairygukvi/status/1855464018192015465","2486679956","fairygukvi"
"1855446137123307710","Sun Nov 10 03:03:26 +0000 2024","0","Cuaca Jogja Selatan yg mendung cenut-cenut..","1855446137123307710","","","in","A little haven names Earth","0","0","0","https://x.com/bbasiyo/status/1855446137123307710","950439083335041025","bbasiyo"
"1855361324433506421","Sat Nov 09 21:26:25 +0000 2024","2","Prospek Cuaca 3 harian 9-11 November 2024 di wilayah D.I. Yogyakarta. Waspada juga adanya potensi Cuaca Ekstrim berupa hujan lebat angin kencang &amp; petir. @bmkgjogja https://t.co/UyJV8kzSLs","1855361324433506421","https://pbs.twimg.com/media/Gb-RSrca4AAxPyB.jpg","","in","Yogyakarta","0","1","7","https://x.com/JogjaUpdate/status/1855361324433506421","128175561","JogjaUpdate"
"1855229043244961814","Sat Nov 09 12:40:47 +0000 2024","0","Kaka2 disini ada yang lagi tinggal di jogja? Cuaca mendung ujannya dimulai dari jam berapa biasanya?","1855229043244961814","","","in","","0","2","0","https://x.com/Racunkudishopee/status/1855229043244961814","1275305215755816960","Racunkudishopee"
"1855221766412779730","Sat Nov 09 12:11:52 +0000 2024","0","Sampe d jogja di sambut cuaca yg kademen","1855221766412779730","","","in","Kota Yogyakarta, Yogyakarta","0","0","0","https://x.com/fadli_weekwood/status/1855221766412779730","94825817","fadli_weekwood"
"1855191410330443846","Sat Nov 09 12:06:54 +0000 2024","1","@studynayla stay safe ka nayy ️ cuaca jogja emg random bgt akhir2 ini tiba2 panas tiba2 hujan ","1855220516854153605","","studynayla","in","England, United Kingdom","0","1","0","https://x.com/mediiwizard/status/1855220516854153605","1594957749749616642","mediiwizard"
"1855155242280857998","Sat Nov 09 11:56:26 +0000 2024","0","@ainascnrrmt Lah inilah Jogja kak Aina saya aja yang warlok gedeg ama cuaca di provinsi ini","1855217884836118638","","ainascnrrmt","in","Sleman ,DIY","0","0","0","https://x.com/gitsniverse/status/1855217884836118638","2292358616","gitsniverse"
"1855159770405388799","Sat Nov 09 08:05:31 +0000 2024","1","Syahdu si bus dari jogja ke sragen cuaca hujan di temenin sebotol beer dan american Football.","1855159770405388799","","","in","","0","1","0","https://x.com/ilysarcasm/status/1855159770405388799","1153528924392943616","ilysarcasm"
"1855155242280857998","Sat Nov 09 07:47:31 +0000 2024","81","Atur dah suka suka ni cuaca mau gimana emang jogja nih tiap lampu merah beda langit nya njir","1855155242280857998","","","in","","0","5","2","https://x.com/ainascnrrmt/status/1855155242280857998","1235183135647600641","ainascnrrmt"
"1855149461556937042","Sat Nov 09 07:24:33 +0000 2024","1","cuaca jogja labil banget dah tadi hujan terus di tengah tengah jalan TIBA TIBA PANAS ???","1855149461556937042","","","in","","0","2","0","https://x.com/nedeyayaya/status/1855149461556937042","1131773796640104448","nedeyayaya"
"1855146562407780414","Sat Nov 09 07:13:02 +0000 2024","0","info cuaca jogja dong area ugm hujan gk ya?","1855146562407780414","","","in","","1","0","0","https://x.com/huahhuahh/status/1855146562407780414","1247106430219333633","huahhuahh"
"1855145761513914495","Sat Nov 09 07:09:51 +0000 2024","0","random bgt ya cuaca jogja ini tadi ujan deresss btul skarang panasss mentereng","1855145761513914495","","","in","Yogyakarta, Indonesia","0","1","0","https://x.com/itsodslife/status/1855145761513914495","1132507333492334592","itsodslife"
"1855132754574557676","Sat Nov 09 06:18:10 +0000 2024","0","Kenapa sih cuaca di jogja ni random banget. Tadi sepanas itu lo kek neraka mo bocor pas udah siap siap mau keluar malah ujan badai ","1855132754574557676","","","in","Jog","0","0","0","https://x.com/panakapi/status/1855132754574557676","1520292038486683648","panakapi"
"1855111549888901345","Sat Nov 09 04:53:54 +0000 2024","0","Pekan depan Jogja akan terasa sangat gerah dan panas. Selasa s.d Jumat 12-15 Nov. Jarang ada peringatan cuaca semacam ini di Jogja. Sepertinya tak boleh diabaikan untuk persiapan bagi yang beraktivitas outdoor. Boleh diberikan penjelasannya @infoBMKG @bmkgjogja ya. https://t.co/Yr85PQy1Td","1855111549888901345","https://pbs.twimg.com/media/Gb6uHpSbwAIB2sA.jpg","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/iqbal_kautsar/status/1855111549888901345","89166165","iqbal_kautsar"
"1855027806759272477","Fri Nov 08 23:21:08 +0000 2024","0","Info cuaca jogja ? Mau main pagi ini #jogja","1855027806759272477","","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/pijjtsemijogja/status/1855027806759272477","1851854194241867776","pijjtsemijogja"
"1854941180158788067","Fri Nov 08 17:43:50 +0000 2024","0","pdhl dr awal maain twit tu aku jarang ngirim mf ke base lo. kecuali nannya cuaca jogja kota krn jaman dlu kuliah laju dr KP-jakal selain itu ga pernah ngirim apa krn emang ga kepikiran aja mau ngirim apa anehhh rang orang yg menuduh ni","1854942921298264298","","naylluvv","in","","0","0","0","https://x.com/naylluvv/status/1854942921298264298","1119946320037285888","naylluvv"
"1854768555075813870","Fri Nov 08 11:38:39 +0000 2024","0","@twobiyo emg cuaca jogja akhir ini kaya perempuan pms ajg labil bgt","1854851019504762915","","twobiyo","in","","0","1","0","https://x.com/firdhahlah/status/1854851019504762915","1207260907320930304","firdhahlah"
"1854813782901748137","Fri Nov 08 09:10:41 +0000 2024","0","info cuaca jogja dan sekitarnya hujan apa engga yaa?","1854813782901748137","","","in","","0","5","0","https://x.com/moveondonq/status/1854813782901748137","849927966351949824","moveondonq"
"1854721274444202441","Fri Nov 08 03:03:05 +0000 2024","0","info cuaca jogja dong?","1854721274444202441","","","in","Indonesia","0","6","0","https://x.com/naufalfikrim/status/1854721274444202441","327363098","naufalfikrim"
"1854649001276236018","Thu Nov 07 22:15:54 +0000 2024","0","Si jarang banget sakit akhirnya tumbang juga menyerah dengan cuaca jogja","1854649001276236018","","","in","yogyakarta","0","1","0","https://x.com/syafaatunA/status/1854649001276236018","1591025016","syafaatunA"
"1854537054220374237","Thu Nov 07 14:51:04 +0000 2024","0","Malam jumat + cuaca mendukung @ jogja Kalau tempat kamu gimana?","1854537054220374237","","","in","","0","3","0","https://x.com/Bro_Yohanes/status/1854537054220374237","1803423873809137664","Bro_Yohanes"
"1854535557965316513","Thu Nov 07 14:45:07 +0000 2024","1","Wanjeng hujan deras lagi bener bener mental gw di pecundangi cuaca Jogja","1854535557965316513","","","in","Fisipoint, Yujiem","0","0","0","https://x.com/merelyspectacle/status/1854535557965316513","1319557899471912960","merelyspectacle"
"1854419489242378567","Thu Nov 07 07:03:54 +0000 2024","0","ini cuaca Jogja labil bgt ya tadi gerimis terus mendung doang","1854419489242378567","","","in","mahae world's","0","1","0","https://x.com/haechvans_/status/1854419489242378567","1588804515154710528","haechvans_"
"1854345380672000510","Thu Nov 07 02:09:25 +0000 2024","0","Sebaran Curah Hujan Harian di Wilayah D.I Yogyakarta tanggal 7 November 2024. #InfoIklimJogja #MariPahamiIklim #MariPeduliIklim #AnalisisCurahHujanHarian Update Informasi Cuaca DIY di Instagram &amp; Facebook Stasiun Meteorologi Yogyakarta @infobmkgyia https://t.co/RqC5mc0YKl","1854345380672000510","https://pbs.twimg.com/media/Gbv1S8QX0AwTPAq.jpg","","in","Daerah Istimewa Yogyakarta","0","0","1","https://x.com/staklim_jogja/status/1854345380672000510","1749990551758475265","staklim_jogja"
"1854216405086069078","Wed Nov 06 17:36:55 +0000 2024","0","rekomenin tempat wisata/makanan di jogja dong pertengahan buldep agenda touring kesana kurleb 3 hari akomodasinya masih abu² tergantung cuaca","1854216405086069078","","","in","","0","0","0","https://x.com/heygiiil/status/1854216405086069078","1251844621690232837","heygiiil"
"1854154538951082267","Wed Nov 06 13:31:05 +0000 2024","2","tiap sudut jogja beda cuaca ya ternyata https://t.co/HeIOwgSBgz","1854154538951082267","https://pbs.twimg.com/media/GbtHtvRakAAEH4Q.jpg","","in","","0","0","0","https://x.com/updtesea/status/1854154538951082267","1266137471764447232","updtesea"
"1854137176919015735","Wed Nov 06 12:22:05 +0000 2024","0","Antisipasi Cuaca Ekstrem di Jogja Daop 6 Petakan Daerah Rawan Bencana https://t.co/meQNpu6Vw6","1854137176919015735","","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/IDNTimesJogja/status/1854137176919015735","1318894199270330369","IDNTimesJogja"
"1854113845532578130","Wed Nov 06 10:49:23 +0000 2024","0","Cuaca jogja mendukung buat cuddle tapi masuk banyak ya","1854113845532578130","","","in","small town ","0","0","0","https://x.com/nightshiit/status/1854113845532578130","1846652848391835649","nightshiit"
"1854057558040064399","Wed Nov 06 07:05:43 +0000 2024","0","Prakiraan Cuaca Semarang dan Surabaya Siang Hingga Malam 6 Oktober 2024 #CuacaSemarang #CuacaSurabaya #PrakiraanCuaca https://t.co/UrztskDYG7","1854057558040064399","","","in","Yogyakarta","0","0","0","https://x.com/republikajogja/status/1854057558040064399","1177104115148578816","republikajogja"
"1854035788285255888","Wed Nov 06 05:39:12 +0000 2024","3","cuaca jogja lagi enak nya ngewe #gayjogja","1854035788285255888","","","in","Sleman, Indonesia","0","0","0","https://x.com/turbooovpn1/status/1854035788285255888","1851184978652188672","turbooovpn1"
"1854012516751618120","Wed Nov 06 05:11:24 +0000 2024","0","@donosworo info cuaca jogja lur ngko bengi meh rono aku","1854028789338247335","","donosworo","in","","0","1","0","https://x.com/kincoss/status/1854028789338247335","1271001405482872838","kincoss"
"1853994394216739061","Wed Nov 06 02:54:43 +0000 2024","0","fuck sakit bgt cok cuaca jogja bgst bat","1853994394216739061","","","in","memek lu semua ajg","0","0","0","https://x.com/cukimwak/status/1853994394216739061","1783661961630384128","cukimwak"
"1853958213349368149","Wed Nov 06 00:30:57 +0000 2024","0","*Semangat Pagi* Harian Jogja Edisi Rabu (6/11/2024) mengenai Cuaca Ekstrem Pengaruhi Proyek Strategis Nasional Selengkapnya dapat dibaca melalui https://t.co/CkKvdwN7ze https://t.co/bKzXlhC7qs","1853958213349368149","https://pbs.twimg.com/media/GbqVKi6agAAB0id.jpg","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/Harian_Jogja/status/1853958213349368149","118371948","Harian_Jogja"
"1853944888196473107","Tue Nov 05 23:38:00 +0000 2024","3","Update cuaca pagi ini di daerah kamu bagaimana? Cerita sini sambil rikues ditemani Ari Asyhari &amp; Saras Adelia di #PAGIPAGI WhatsApp: https://t.co/Yvkcg6cM0i Streaming: https://t.co/NgzSKc1bRH #100PersenMusikIndonesia https://t.co/3MHSiHQMiS","1853944888196473107","https://pbs.twimg.com/media/GbqJDPlbYAANsZG.jpg","","in","Jl. Gondosuli no. 27A Yogya","1","7","0","https://x.com/iradiojogja/status/1853944888196473107","71727134","iradiojogja"
"1852266528613503171","Fri Nov 01 08:28:48 +0000 2024","3","kali ini dapet pisang goreng dari bu kostt. masih panasss cocok dengan cuaca Jogja yang lagi dingin https://t.co/JTdG0XuEHH","1852266528613503171","https://pbs.twimg.com/media/GbSSlgaakAAH2w1.jpg","","in","UGM","0","1","0","https://x.com/QNCYZC/status/1852266528613503171","1111179117251035137","QNCYZC"
"1852266493029028199","Fri Nov 01 08:28:40 +0000 2024","12","Cuaca hr ini adlh utk cuddle kruntelan n indomie https://t.co/PkCW04r4Tg","1852266493029028199","https://pbs.twimg.com/media/GbSSjdYbkAAEnoK.jpg","","in","she/her","0","4","0","https://x.com/sixvitunder/status/1852266493029028199","834247703211102208","sixvitunder"
"1852146155221856271","Fri Nov 01 07:10:36 +0000 2024","0","@myhppylittlepil dimakann siang siang pas cuaca terik mntepp bngt","1852246849882853524","","myhppylittlepil","in","Yogyakarta, Indonesia","0","0","0","https://x.com/solusitrnsport/status/1852246849882853524","2886504164","solusitrnsport"
"1852243600245129563","Fri Nov 01 06:57:41 +0000 2024","2","info cuaca jogja?","1852243600245129563","","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/dimaswalt/status/1852243600245129563","1416041750678757379","dimaswalt"
"1852215903129387436","Fri Nov 01 05:28:35 +0000 2024","0","@kabarklaten Info cuaca klaten kota ges dr delanggu mau ke jogja nih","1852221175981838378","","kabarklaten","in","Indonesia","0","0","0","https://x.com/ffragrantflower/status/1852221175981838378","3435602904","ffragrantflower"
"1852218361477783849","Fri Nov 01 05:17:24 +0000 2024","1","cuaca jogja gajelas bgt nyet basah kuyup gua ","1852218361477783849","","","in","Seoul, Republic of Korea","0","0","0","https://x.com/rencjunie/status/1852218361477783849","1320916099542601729","rencjunie"
"1852217896782708996","Fri Nov 01 05:15:33 +0000 2024","1","yess yesss come here musim hujan ak dah muak dengan cuaca panas jogja ini","1852217896782708996","","","in","","0","0","1","https://x.com/ocyheannic/status/1852217896782708996","956511005168693248","ocyheannic"
"1852216803851899023","Fri Nov 01 05:11:13 +0000 2024","0","Info cuaca sekitar Jogja kota dong friends ","1852216803851899023","","","in","D I YOGYAKARTA","0","3","0","https://x.com/MissGiordaniEDP/status/1852216803851899023","1376684226","MissGiordaniEDP"
"1852208229515956502","Fri Nov 01 04:45:26 +0000 2024","0","@sooyuhh gw takut lu terbang pas nyampe gunkid stay safe ya semoga ga kapok dgn cuaca jogja yang kadang kiding ini ","1852210315351523374","","sooyuhh","in","non-blinkers dni","0","1","0","https://x.com/akgaeblackpink/status/1852210315351523374","1332135962122416128","akgaeblackpink"
"1852138651091898867","Fri Nov 01 00:04:19 +0000 2024","0","@cleanestroom gitu kah tapi cuaca jogja belakangan ini mendukung hainan eh anget anget","1852139571926175989","","cleanestroom","in","","0","0","0","https://x.com/maye_pdf/status/1852139571926175989","1137571337940062208","maye_pdf"
"1852121170361151738","Thu Oct 31 22:51:12 +0000 2024","0","Prakiraan Cuaca Jogja dan Sekitarnya Jumat 1 November 2024: DIY Hujan Ringan https://t.co/B6voHUU1Wu #beritajogja #jogja #jogjaistimewa https://t.co/AorGrd8yeA","1852121170361151738","https://pbs.twimg.com/media/GbQOY6sacAAfGEn.jpg","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/Harian_Jogja/status/1852121170361151738","118371948","Harian_Jogja"
"1851920281067241710","Thu Oct 31 09:32:56 +0000 2024","0","Waspadai Peningkatan Curah Hujan dan Cuaca Esktrem di Jateng #BMKG #CuacaEsktrem #CurahHujanJateng #CuacaEsktremJateng https://t.co/jjztwRlM1j","1851920281067241710","","","in","Yogyakarta","0","0","0","https://x.com/republikajogja/status/1851920281067241710","1177104115148578816","republikajogja"
